Item Name,PSU Semester,Quantity Used
SHIRT POLO NAVY SMALL,Fall Semester,0.0
SHIRT POLO NAVY SMALL,Spring Semester,11.5
SHIRT POLO NAVY SMALL,Summer Semester,90.0
SHIRT POLO NAVY SMALL,Winter Break,6.0
SHIRT POLO NAVY W/PKT 4XLARGE,Fall Semester,0.0
SHIRT POLO NAVY W/PKT 4XLARGE,Spring Semester,1.0
SHIRT POLO NAVY W/PKT 4XLARGE,Summer Semester,5.333333333333333
SHIRT POLO NAVY W/PKT 4XLARGE,Winter Break,0.0
SHIRT POLO NAVY XLARGE,Fall Semester,11.0
SHIRT POLO NAVY XLARGE,Spring Semester,7.0
SHIRT POLO NAVY XLARGE,Summer Semester,114.66666666666667
SHIRT POLO NAVY XLARGE,Winter Break,0.0
SHIRT TEE NAVY 2XLARGE,Fall Semester,8.0
SHIRT TEE NAVY 2XLARGE,Spring Semester,5.0
SHIRT TEE NAVY 2XLARGE,Summer Semester,43.333333333333336
SHIRT TEE NAVY 2XLARGE,Winter Break,2.5
SHIRT TEE NAVY 3XLARGE,Fall Semester,1.0
SHIRT TEE NAVY 3XLARGE,Spring Semester,7.0
SHIRT TEE NAVY 3XLARGE,Summer Semester,19.0
SHIRT TEE NAVY 3XLARGE,Winter Break,0.0
SHIRT TEE NAVY LARGE,Fall Semester,81.66666666666667
SHIRT TEE NAVY LARGE,Spring Semester,65.75
SHIRT TEE NAVY LARGE,Summer Semester,298.3333333333333
SHIRT TEE NAVY LARGE,Winter Break,54.0
SHIRT TEE NAVY MEDIUM,Fall Semester,108.66666666666667
SHIRT TEE NAVY MEDIUM,Spring Semester,118.5
SHIRT TEE NAVY MEDIUM,Summer Semester,315.3333333333333
SHIRT TEE NAVY MEDIUM,Winter Break,47.0
SHIRT TEE NAVY SMALL,Fall Semester,31.0
SHIRT TEE NAVY SMALL,Spring Semester,24.0
SHIRT TEE NAVY SMALL,Summer Semester,195.0
SHIRT TEE NAVY SMALL,Winter Break,21.0
SHIRT TEE NAVY XLARGE,Fall Semester,23.666666666666668
SHIRT TEE NAVY XLARGE,Spring Semester,16.75
SHIRT TEE NAVY XLARGE,Summer Semester,143.0
SHIRT TEE NAVY XLARGE,Winter Break,7.5
SHIRT WORK HFS NAVY - 2XL,Fall Semester,-0.3333333333333333
SHIRT WORK HFS NAVY - 2XL,Spring Semester,0.0
SHIRT WORK HFS NAVY - 2XL,Summer Semester,0.0
SHIRT WORK HFS NAVY - 2XL,Winter Break,10.0
SHIRT WORK HFS NAVY - 2XLTALL,Fall Semester,0.0
SHIRT WORK HFS NAVY - 2XLTALL,Spring Semester,0.0
SHIRT WORK HFS NAVY - 2XLTALL,Summer Semester,0.0
SHIRT WORK HFS NAVY - 2XLTALL,Winter Break,7.5
SHIRT WORK HFS NAVY - 3XL,Fall Semester,0.0
SHIRT WORK HFS NAVY - 3XL,Spring Semester,1.5
SHIRT WORK HFS NAVY - 3XL,Summer Semester,0.0
SHIRT WORK HFS NAVY - 3XL,Winter Break,0.0
SHIRT WORK HFS NAVY - 3XLTALL,Fall Semester,0.0
SHIRT WORK HFS NAVY - 3XLTALL,Spring Semester,0.0
SHIRT WORK HFS NAVY - 3XLTALL,Summer Semester,0.0
SHIRT WORK HFS NAVY - 3XLTALL,Winter Break,5.0
SHIRT WORK HFS NAVY - 4XLTALL,Fall Semester,0.0
SHIRT WORK HFS NAVY - 4XLTALL,Spring Semester,0.0
SHIRT WORK HFS NAVY - 4XLTALL,Summer Semester,0.0
SHIRT WORK HFS NAVY - 4XLTALL,Winter Break,5.0
SHIRT WORK HFS NAVY - LARGE,Fall Semester,0.0
SHIRT WORK HFS NAVY - LARGE,Spring Semester,0.0
SHIRT WORK HFS NAVY - LARGE,Summer Semester,0.0
SHIRT WORK HFS NAVY - LARGE,Winter Break,9.0
SHIRT WORK HFS NAVY - MED,Fall Semester,0.6666666666666666
SHIRT WORK HFS NAVY - MED,Spring Semester,0.5
SHIRT WORK HFS NAVY - MED,Summer Semester,1.6666666666666667
SHIRT WORK HFS NAVY - MED,Winter Break,0.0
SHIRT WORK HFS NAVY - SMALL,Fall Semester,0.3333333333333333
SHIRT WORK HFS NAVY - SMALL,Spring Semester,0.0
SHIRT WORK HFS NAVY - SMALL,Summer Semester,0.0
SHIRT WORK HFS NAVY - SMALL,Winter Break,0.0
SHIRT WORK HFS NAVY - XL,Fall Semester,-4.0
SHIRT WORK HFS NAVY - XL,Spring Semester,5.5
SHIRT WORK HFS NAVY - XL,Summer Semester,2.6666666666666665
SHIRT WORK HFS NAVY - XL,Winter Break,20.0
SHIRT WORK HFS NAVY - XLTALL,Fall Semester,0.0
SHIRT WORK HFS NAVY - XLTALL,Spring Semester,0.0
SHIRT WORK HFS NAVY - XLTALL,Summer Semester,0.0
SHIRT WORK HFS NAVY - XLTALL,Winter Break,10.0
SHIRTABS POLO WMNS BLK LAR,Fall Semester,0.0
SHIRTABS POLO WMNS BLK LAR,Spring Semester,0.0
SHIRTABS POLO WMNS BLK LAR,Summer Semester,0.0
SHIRTABS POLO WMNS BLK LAR,Winter Break,0.0
SHLFSH MUSSELS FRESH CULT LIVE,Fall Semester,0.0
SHLFSH MUSSELS FRESH CULT LIVE,Spring Semester,0.0
SHLFSH MUSSELS FRESH CULT LIVE,Summer Semester,0.0
SHLFSH MUSSELS FRESH CULT LIVE,Winter Break,0.0
SHLFSH OYSTER,Fall Semester,0.0
SHLFSH OYSTER,Spring Semester,0.0
SHLFSH OYSTER,Summer Semester,0.0
SHLFSH OYSTER,Winter Break,0.0
SHLFSH OYSTER SHUCKED,Fall Semester,0.0
SHLFSH OYSTER SHUCKED,Spring Semester,0.0
SHLFSH OYSTER SHUCKED,Summer Semester,0.0
SHLFSH OYSTER SHUCKED,Winter Break,0.0
SHLFSH SCALLOPS BAY,Fall Semester,0.0
SHLFSH SCALLOPS BAY,Spring Semester,0.0
SHLFSH SCALLOPS BAY,Summer Semester,0.0
SHLFSH SCALLOPS BAY,Winter Break,0.0
SHLFSH SCALLOPS SEA DRY PACK,Fall Semester,0.0
SHLFSH SCALLOPS SEA DRY PACK,Spring Semester,0.0
SHLFSH SCALLOPS SEA DRY PACK,Summer Semester,0.0
SHLFSH SCALLOPS SEA DRY PACK,Winter Break,0.0
SHLFSH SHRIMP BRD 16-20CT,Fall Semester,74.66666666666667
SHLFSH SHRIMP BRD 16-20CT,Spring Semester,63.0
SHLFSH SHRIMP BRD 16-20CT,Summer Semester,20.0
SHLFSH SHRIMP BRD 16-20CT,Winter Break,17.0
SHLFSH SHRIMP BRD POPCORN,Fall Semester,311.3333333333333
SHLFSH SHRIMP BRD POPCORN,Spring Semester,311.0
SHLFSH SHRIMP BRD POPCORN,Summer Semester,159.33333333333334
SHLFSH SHRIMP BRD POPCORN,Winter Break,102.0
SHLFSH SHRIMP RAW P&D16-20CT,Fall Semester,170.0
SHLFSH SHRIMP RAW P&D16-20CT,Spring Semester,117.5
SHLFSH SHRIMP RAW P&D16-20CT,Summer Semester,86.66666666666667
SHLFSH SHRIMP RAW P&D16-20CT,Winter Break,95.0
SHLFSH SHRIMP RAW PD 21-25CT,Fall Semester,1103.3333333333333
SHLFSH SHRIMP RAW PD 21-25CT,Spring Semester,685.0
SHLFSH SHRIMP RAW PD 21-25CT,Summer Semester,226.66666666666666
SHLFSH SHRIMP RAW PD 21-25CT,Winter Break,1145.0
SHLFSH SHRIMP RAW PLD NO TAIL,Fall Semester,3640.0
SHLFSH SHRIMP RAW PLD NO TAIL,Spring Semester,2370.0
SHLFSH SHRIMP RAW PLD NO TAIL,Summer Semester,911.0
SHLFSH SHRIMP RAW PLD NO TAIL,Winter Break,2370.5
SHORT LIQ FRYING,Fall Semester,311.6666666666667
SHORT LIQ FRYING,Spring Semester,223.75
SHORT LIQ FRYING,Summer Semester,74.66666666666667
SHORT LIQ FRYING,Winter Break,232.0
SLEEVE BURN CUT RESISTANT,Fall Semester,6.666666666666667
SLEEVE BURN CUT RESISTANT,Spring Semester,6.0
SLEEVE BURN CUT RESISTANT,Summer Semester,4.0
SLEEVE BURN CUT RESISTANT,Winter Break,0.5
SOUP BASE CHICKEN KOSHER,Fall Semester,1.6666666666666667
SOUP BASE CHICKEN KOSHER,Spring Semester,0.0
SOUP BASE CHICKEN KOSHER,Summer Semester,0.0
SOUP BASE CHICKEN KOSHER,Winter Break,0.5
SOUP BASE GF BEEF,Fall Semester,12.0
SOUP BASE GF BEEF,Spring Semester,13.0
SOUP BASE GF BEEF,Summer Semester,6.0
SOUP BASE GF BEEF,Winter Break,12.0
SOUP BASE GF CHIX,Fall Semester,29.333333333333332
SOUP BASE GF CHIX,Spring Semester,32.75
SOUP BASE GF CHIX,Summer Semester,11.666666666666666
SOUP BASE GF CHIX,Winter Break,30.0
SOUP BASE GF CLAM,Fall Semester,1.6666666666666667
SOUP BASE GF CLAM,Spring Semester,1.75
SOUP BASE GF CLAM,Summer Semester,0.0
SOUP BASE GF CLAM,Winter Break,1.5
SOUP BASE GF TURKEY,Fall Semester,6.666666666666667
SOUP BASE GF TURKEY,Spring Semester,3.5
SOUP BASE GF TURKEY,Summer Semester,1.6666666666666667
SOUP BASE GF TURKEY,Winter Break,6.0
SOUP BASE GF VEG GOLDEN,Fall Semester,30.666666666666668
SOUP BASE GF VEG GOLDEN,Spring Semester,25.0
SOUP BASE GF VEG GOLDEN,Summer Semester,11.333333333333334
SOUP BASE GF VEG GOLDEN,Winter Break,29.5
SOUP TOMATO,Fall Semester,26.333333333333332
SOUP TOMATO,Spring Semester,18.25
SOUP TOMATO,Summer Semester,10.666666666666666
SOUP TOMATO,Winter Break,23.0
SOYMILK 32OZ REG,Fall Semester,24.666666666666668
SOYMILK 32OZ REG,Spring Semester,18.25
SOYMILK 32OZ REG,Summer Semester,10.333333333333334
SOYMILK 32OZ REG,Winter Break,11.5
SOYMILK 32OZ VANILLA,Fall Semester,11.666666666666666
SOYMILK 32OZ VANILLA,Spring Semester,7.5
SOYMILK 32OZ VANILLA,Summer Semester,6.0
SOYMILK 32OZ VANILLA,Winter Break,6.0
SPICE ALLSPICE GROUND KOSHER,Fall Semester,1.3333333333333333
SPICE ALLSPICE GROUND KOSHER,Spring Semester,0.25
SPICE ALLSPICE GROUND KOSHER,Summer Semester,0.3333333333333333
SPICE ALLSPICE GROUND KOSHER,Winter Break,0.5
SPICE BASIL LEAVES KOSHER,Fall Semester,2.3333333333333335
SPICE BASIL LEAVES KOSHER,Spring Semester,1.25
SPICE BASIL LEAVES KOSHER,Summer Semester,1.6666666666666667
SPICE BASIL LEAVES KOSHER,Winter Break,2.5
SPICE BAY LEAVES GROUND,Fall Semester,0.6666666666666666
SPICE BAY LEAVES GROUND,Spring Semester,0.0
SPICE BAY LEAVES GROUND,Summer Semester,0.0
SPICE BAY LEAVES GROUND,Winter Break,0.0
SPICE BAY LEAVES WHL KOSHER,Fall Semester,0.3333333333333333
SPICE BAY LEAVES WHL KOSHER,Spring Semester,0.0
SPICE BAY LEAVES WHL KOSHER,Summer Semester,0.3333333333333333
SPICE BAY LEAVES WHL KOSHER,Winter Break,1.0
SPICE CAJUN SEASONING KOSHER,Fall Semester,21.666666666666668
SPICE CAJUN SEASONING KOSHER,Spring Semester,11.5
SPICE CAJUN SEASONING KOSHER,Summer Semester,5.0
SPICE CAJUN SEASONING KOSHER,Winter Break,11.0
SPICE CARDAMOM GROUND KOSHER,Fall Semester,0.6666666666666666
SPICE CARDAMOM GROUND KOSHER,Spring Semester,0.25
SPICE CARDAMOM GROUND KOSHER,Summer Semester,0.3333333333333333
SPICE CARDAMOM GROUND KOSHER,Winter Break,1.5
SPICE CARIBBEAN JERK KOSHER,Fall Semester,2.3333333333333335
SPICE CARIBBEAN JERK KOSHER,Spring Semester,1.5
SPICE CARIBBEAN JERK KOSHER,Summer Semester,1.3333333333333333
SPICE CARIBBEAN JERK KOSHER,Winter Break,1.5
SPICE CELERY SALT,Fall Semester,0.0
SPICE CELERY SALT,Spring Semester,0.0
SPICE CELERY SALT,Summer Semester,0.0
SPICE CELERY SALT,Winter Break,0.0
SPICE CELERY SEED KOSHER,Fall Semester,0.3333333333333333
SPICE CELERY SEED KOSHER,Spring Semester,0.0
SPICE CELERY SEED KOSHER,Summer Semester,0.0
SPICE CELERY SEED KOSHER,Winter Break,0.5
SPICE CHILI POWDER DARK,Fall Semester,7.333333333333333
SPICE CHILI POWDER DARK,Spring Semester,5.75
SPICE CHILI POWDER DARK,Summer Semester,4.0
SPICE CHILI POWDER DARK,Winter Break,5.0
SPICE CHINESE FIVE SPICE,Fall Semester,0.6666666666666666
SPICE CHINESE FIVE SPICE,Spring Semester,0.25
SPICE CHINESE FIVE SPICE,Summer Semester,0.0
SPICE CHINESE FIVE SPICE,Winter Break,1.0
SPICE CHIVES DRIED,Fall Semester,2.0
SPICE CHIVES DRIED,Spring Semester,0.5
SPICE CHIVES DRIED,Summer Semester,0.6666666666666666
SPICE CHIVES DRIED,Winter Break,1.5
SPICE CINNAMON,Fall Semester,3.3333333333333335
SPICE CINNAMON,Spring Semester,1.75
SPICE CINNAMON,Summer Semester,1.3333333333333333
SPICE CINNAMON,Winter Break,2.5
SPICE CINNAMON STICKS,Fall Semester,1.3333333333333333
SPICE CINNAMON STICKS,Spring Semester,1.25
SPICE CINNAMON STICKS,Summer Semester,0.3333333333333333
SPICE CINNAMON STICKS,Winter Break,1.0
SPICE CLOVES GROUND KOSHER,Fall Semester,0.6666666666666666
SPICE CLOVES GROUND KOSHER,Spring Semester,0.0
SPICE CLOVES GROUND KOSHER,Summer Semester,0.0
SPICE CLOVES GROUND KOSHER,Winter Break,0.0
SPICE CLOVES WHL,Fall Semester,0.0
SPICE CLOVES WHL,Spring Semester,0.25
SPICE CLOVES WHL,Summer Semester,0.0
SPICE CLOVES WHL,Winter Break,0.5
SPICE CORIANDER GROUND KOSHER,Fall Semester,9.333333333333334
SPICE CORIANDER GROUND KOSHER,Spring Semester,6.5
SPICE CORIANDER GROUND KOSHER,Summer Semester,3.3333333333333335
SPICE CORIANDER GROUND KOSHER,Winter Break,6.0
SPICE CUMIN SEED GROUND KOSHER,Fall Semester,19.333333333333332
SPICE CUMIN SEED GROUND KOSHER,Spring Semester,12.0
SPICE CUMIN SEED GROUND KOSHER,Summer Semester,7.666666666666667
SPICE CUMIN SEED GROUND KOSHER,Winter Break,12.0
SPICE CURRY POWDER KOSHER,Fall Semester,0.6666666666666666
SPICE CURRY POWDER KOSHER,Spring Semester,0.5
SPICE CURRY POWDER KOSHER,Summer Semester,1.0
SPICE CURRY POWDER KOSHER,Winter Break,0.5
SPICE DILL WEED KOSHER,Fall Semester,0.6666666666666666
SPICE DILL WEED KOSHER,Spring Semester,0.25
SPICE DILL WEED KOSHER,Summer Semester,0.3333333333333333
SPICE DILL WEED KOSHER,Winter Break,1.0
SPICE FENNEL SEEDS,Fall Semester,0.0
SPICE FENNEL SEEDS,Spring Semester,0.0
SPICE FENNEL SEEDS,Summer Semester,0.0
SPICE FENNEL SEEDS,Winter Break,0.0
SPICE FENUGREEK POWDER,Fall Semester,0.0
SPICE FENUGREEK POWDER,Spring Semester,0.0
SPICE FENUGREEK POWDER,Summer Semester,0.0
SPICE FENUGREEK POWDER,Winter Break,0.0
SPICE GARLIC POWDER KOSHER,Fall Semester,12.666666666666666
SPICE GARLIC POWDER KOSHER,Spring Semester,9.75
SPICE GARLIC POWDER KOSHER,Summer Semester,6.0
SPICE GARLIC POWDER KOSHER,Winter Break,11.0
SPICE GARLIC SALT KOSHER,Fall Semester,5.333333333333333
SPICE GARLIC SALT KOSHER,Spring Semester,4.0
SPICE GARLIC SALT KOSHER,Summer Semester,3.0
SPICE GARLIC SALT KOSHER,Winter Break,3.0
SPICE GINGER GROUND KOSHER,Fall Semester,1.3333333333333333
SPICE GINGER GROUND KOSHER,Spring Semester,0.75
SPICE GINGER GROUND KOSHER,Summer Semester,0.3333333333333333
SPICE GINGER GROUND KOSHER,Winter Break,1.0
SPICE LEMON PEPPER,Fall Semester,1.0
SPICE LEMON PEPPER,Spring Semester,0.75
SPICE LEMON PEPPER,Summer Semester,1.0
SPICE LEMON PEPPER,Winter Break,1.0
SPICE MALT VINEGAR POWDER,Fall Semester,0.6666666666666666
SPICE MALT VINEGAR POWDER,Spring Semester,0.0
SPICE MALT VINEGAR POWDER,Summer Semester,0.3333333333333333
SPICE MALT VINEGAR POWDER,Winter Break,1.0
SPICE MARJORAM LEAVES KOSHER,Fall Semester,2.6666666666666665
SPICE MARJORAM LEAVES KOSHER,Spring Semester,1.75
SPICE MARJORAM LEAVES KOSHER,Summer Semester,1.6666666666666667
SPICE MARJORAM LEAVES KOSHER,Winter Break,1.0
SPICE MESQUITE BBQ,Fall Semester,0.6666666666666666
SPICE MESQUITE BBQ,Spring Semester,0.0
SPICE MESQUITE BBQ,Summer Semester,0.3333333333333333
SPICE MESQUITE BBQ,Winter Break,0.5
SPICE MUSTARD DRY KOSHER,Fall Semester,1.6666666666666667
SPICE MUSTARD DRY KOSHER,Spring Semester,1.5
SPICE MUSTARD DRY KOSHER,Summer Semester,1.0
SPICE MUSTARD DRY KOSHER,Winter Break,1.5
SPICE NUTMEG GROUND KOSHER,Fall Semester,1.3333333333333333
SPICE NUTMEG GROUND KOSHER,Spring Semester,0.75
SPICE NUTMEG GROUND KOSHER,Summer Semester,0.0
SPICE NUTMEG GROUND KOSHER,Winter Break,0.0
SPICE OLD BAY SEASONING 24OZ,Fall Semester,5.0
SPICE OLD BAY SEASONING 24OZ,Spring Semester,3.0
SPICE OLD BAY SEASONING 24OZ,Summer Semester,2.3333333333333335
SPICE OLD BAY SEASONING 24OZ,Winter Break,5.0
SPICE ONION POWDER KOSHER,Fall Semester,8.333333333333334
SPICE ONION POWDER KOSHER,Spring Semester,5.25
SPICE ONION POWDER KOSHER,Summer Semester,3.0
SPICE ONION POWDER KOSHER,Winter Break,4.5
SPICE ONION SALT,Fall Semester,1.0
SPICE ONION SALT,Spring Semester,0.75
SPICE ONION SALT,Summer Semester,0.3333333333333333
SPICE ONION SALT,Winter Break,0.5
SPICE OREGANO WHL KOSHER,Fall Semester,7.666666666666667
SPICE OREGANO WHL KOSHER,Spring Semester,5.25
SPICE OREGANO WHL KOSHER,Summer Semester,2.3333333333333335
SPICE OREGANO WHL KOSHER,Winter Break,7.0
SPICE PAPRIKA GROUND KOSHER,Fall Semester,15.666666666666666
SPICE PAPRIKA GROUND KOSHER,Spring Semester,9.5
SPICE PAPRIKA GROUND KOSHER,Summer Semester,5.333333333333333
SPICE PAPRIKA GROUND KOSHER,Winter Break,12.0
SPICE PAPRIKA HUNGARIAN,Fall Semester,2.6666666666666665
SPICE PAPRIKA HUNGARIAN,Spring Semester,2.0
SPICE PAPRIKA HUNGARIAN,Summer Semester,1.6666666666666667
SPICE PAPRIKA HUNGARIAN,Winter Break,2.5
SPICE PAPRIKA SMOKED KOSHER,Fall Semester,6.333333333333333
SPICE PAPRIKA SMOKED KOSHER,Spring Semester,5.25
SPICE PAPRIKA SMOKED KOSHER,Summer Semester,1.6666666666666667
SPICE PAPRIKA SMOKED KOSHER,Winter Break,2.5
SPICE PARSLEY FLAKES KOSHER,Fall Semester,2.6666666666666665
SPICE PARSLEY FLAKES KOSHER,Spring Semester,2.5
SPICE PARSLEY FLAKES KOSHER,Summer Semester,0.3333333333333333
SPICE PARSLEY FLAKES KOSHER,Winter Break,2.5
SPICE PEPPER BLACK COARSE GRIND,Fall Semester,1.3333333333333333
SPICE PEPPER BLACK COARSE GRIND,Spring Semester,0.25
SPICE PEPPER BLACK COARSE GRIND,Summer Semester,0.0
SPICE PEPPER BLACK COARSE GRIND,Winter Break,0.0
SPICE PEPPER BLACK CRACKED,Fall Semester,0.3333333333333333
SPICE PEPPER BLACK CRACKED,Spring Semester,0.5
SPICE PEPPER BLACK CRACKED,Summer Semester,0.3333333333333333
SPICE PEPPER BLACK CRACKED,Winter Break,0.5
SPICE PEPPER BLACK GROUND KOSHER,Fall Semester,9.333333333333334
SPICE PEPPER BLACK GROUND KOSHER,Spring Semester,7.0
SPICE PEPPER BLACK GROUND KOSHER,Summer Semester,5.333333333333333
SPICE PEPPER BLACK GROUND KOSHER,Winter Break,6.5
SPICE PEPPER CAYENNE KOSHER,Fall Semester,8.333333333333334
SPICE PEPPER CAYENNE KOSHER,Spring Semester,4.5
SPICE PEPPER CAYENNE KOSHER,Summer Semester,3.0
SPICE PEPPER CAYENNE KOSHER,Winter Break,6.0
SPICE PEPPER CHILE CPTL KOSHER,Fall Semester,1.0
SPICE PEPPER CHILE CPTL KOSHER,Spring Semester,0.75
SPICE PEPPER CHILE CPTL KOSHER,Summer Semester,0.3333333333333333
SPICE PEPPER CHILE CPTL KOSHER,Winter Break,0.5
SPICE PEPPER RED CRUSHED KOSHER,Fall Semester,8.666666666666666
SPICE PEPPER RED CRUSHED KOSHER,Spring Semester,6.0
SPICE PEPPER RED CRUSHED KOSHER,Summer Semester,2.6666666666666665
SPICE PEPPER RED CRUSHED KOSHER,Winter Break,3.5
SPICE PEPPER WHIT GROUND KOSHER,Fall Semester,2.0
SPICE PEPPER WHIT GROUND KOSHER,Spring Semester,1.75
SPICE PEPPER WHIT GROUND KOSHER,Summer Semester,1.3333333333333333
SPICE PEPPER WHIT GROUND KOSHER,Winter Break,2.0
SPICE PEPPERCORN BLACK WHL KOSHER,Fall Semester,1.0
SPICE PEPPERCORN BLACK WHL KOSHER,Spring Semester,0.5
SPICE PEPPERCORN BLACK WHL KOSHER,Summer Semester,1.0
SPICE PEPPERCORN BLACK WHL KOSHER,Winter Break,0.5
SPICE POULTRY SEASONING KOSHER,Fall Semester,0.3333333333333333
SPICE POULTRY SEASONING KOSHER,Spring Semester,0.0
SPICE POULTRY SEASONING KOSHER,Summer Semester,0.0
SPICE POULTRY SEASONING KOSHER,Winter Break,0.0
SPICE ROSEMARY WHL,Fall Semester,1.6666666666666667
SPICE ROSEMARY WHL,Spring Semester,0.75
SPICE ROSEMARY WHL,Summer Semester,0.3333333333333333
SPICE ROSEMARY WHL,Winter Break,0.5
SPICE SAGE GROUND DALMATION,Fall Semester,0.6666666666666666
SPICE SAGE GROUND DALMATION,Spring Semester,0.25
SPICE SAGE GROUND DALMATION,Summer Semester,0.0
SPICE SAGE GROUND DALMATION,Winter Break,0.5
SPICE SALT COOKING,Fall Semester,24.333333333333332
SPICE SALT COOKING,Spring Semester,20.5
SPICE SALT COOKING,Summer Semester,11.0
SPICE SALT COOKING,Winter Break,14.5
SPICE SALT KOSHER,Fall Semester,12.0
SPICE SALT KOSHER,Spring Semester,8.0
SPICE SALT KOSHER,Summer Semester,7.0
SPICE SALT KOSHER,Winter Break,10.0
SPICE SESAME SEED BLACK,Fall Semester,1.3333333333333333
SPICE SESAME SEED BLACK,Spring Semester,0.75
SPICE SESAME SEED BLACK,Summer Semester,0.3333333333333333
SPICE SESAME SEED BLACK,Winter Break,1.0
SPICE SESAME SEED WHIT,Fall Semester,1.6666666666666667
SPICE SESAME SEED WHIT,Spring Semester,0.5
SPICE SESAME SEED WHIT,Summer Semester,0.3333333333333333
SPICE SESAME SEED WHIT,Winter Break,1.0
SPICE SHICHIMI TOGARASHI (NANAMI),Fall Semester,16.0
SPICE SHICHIMI TOGARASHI (NANAMI),Spring Semester,7.0
SPICE SHICHIMI TOGARASHI (NANAMI),Summer Semester,4.333333333333333
SPICE SHICHIMI TOGARASHI (NANAMI),Winter Break,11.0
SPICE TACO SEASONING,Fall Semester,88.0
SPICE TACO SEASONING,Spring Semester,51.0
SPICE TACO SEASONING,Summer Semester,32.666666666666664
SPICE TACO SEASONING,Winter Break,62.5
SPICE TARRAGON LEAVES,Fall Semester,0.0
SPICE TARRAGON LEAVES,Spring Semester,0.0
SPICE TARRAGON LEAVES,Summer Semester,0.0
SPICE TARRAGON LEAVES,Winter Break,0.0
SPICE THYME GROUND,Fall Semester,0.3333333333333333
SPICE THYME GROUND,Spring Semester,0.5
SPICE THYME GROUND,Summer Semester,0.3333333333333333
SPICE THYME GROUND,Winter Break,0.0
SPICE THYME LEAVES KOSHER,Fall Semester,5.0
SPICE THYME LEAVES KOSHER,Spring Semester,3.0
SPICE THYME LEAVES KOSHER,Summer Semester,2.0
SPICE THYME LEAVES KOSHER,Winter Break,3.0
SPICE TURMERIC GROUND KOSHER,Fall Semester,3.6666666666666665
SPICE TURMERIC GROUND KOSHER,Spring Semester,3.0
SPICE TURMERIC GROUND KOSHER,Summer Semester,1.3333333333333333
SPICE TURMERIC GROUND KOSHER,Winter Break,2.0
SPREAD SUNBUTTER CREAMY,Fall Semester,3.0
SPREAD SUNBUTTER CREAMY,Spring Semester,2.5
SPREAD SUNBUTTER CREAMY,Summer Semester,4.666666666666667
SPREAD SUNBUTTER CREAMY,Winter Break,3.5
STB 701 TABLETS,Fall Semester,2.6666666666666665
STB 701 TABLETS,Spring Semester,3.0
STB 701 TABLETS,Summer Semester,2.6666666666666665
STB 701 TABLETS,Winter Break,2.0
STB ALMOND MILK UNFLAVORED,Fall Semester,75.33333333333333
STB ALMOND MILK UNFLAVORED,Spring Semester,49.25
STB ALMOND MILK UNFLAVORED,Summer Semester,15.0
STB ALMOND MILK UNFLAVORED,Winter Break,49.0
STB BASE CREME FRAPPUCCINO,Fall Semester,11.333333333333334
STB BASE CREME FRAPPUCCINO,Spring Semester,6.25
STB BASE CREME FRAPPUCCINO,Summer Semester,3.3333333333333335
STB BASE CREME FRAPPUCCINO,Winter Break,6.0
STB BASE SYRUP FRAPPUCCINO,Fall Semester,13.666666666666666
STB BASE SYRUP FRAPPUCCINO,Spring Semester,9.0
STB BASE SYRUP FRAPPUCCINO,Summer Semester,3.3333333333333335
STB BASE SYRUP FRAPPUCCINO,Winter Break,7.0
STB BEV BASE MANGO DRAGONFRUIT,Fall Semester,60.666666666666664
STB BEV BASE MANGO DRAGONFRUIT,Spring Semester,69.5
STB BEV BASE MANGO DRAGONFRUIT,Summer Semester,40.0
STB BEV BASE MANGO DRAGONFRUIT,Winter Break,34.5
STB BEV BASE STRAWBERRY ACAI,Fall Semester,235.0
STB BEV BASE STRAWBERRY ACAI,Spring Semester,264.25
STB BEV BASE STRAWBERRY ACAI,Summer Semester,82.33333333333333
STB BEV BASE STRAWBERRY ACAI,Winter Break,91.5
STB CHIPS FRAPPUCINO,Fall Semester,8.666666666666666
STB CHIPS FRAPPUCINO,Spring Semester,4.0
STB CHIPS FRAPPUCINO,Summer Semester,1.6666666666666667
STB CHIPS FRAPPUCINO,Winter Break,3.5
STB COCONUT MILK,Fall Semester,65.66666666666667
STB COCONUT MILK,Spring Semester,62.75
STB COCONUT MILK,Summer Semester,20.0
STB COCONUT MILK,Winter Break,43.5
STB COFFEE COLD BREW CONCENTRATE,Fall Semester,135.0
STB COFFEE COLD BREW CONCENTRATE,Spring Semester,112.25
STB COFFEE COLD BREW CONCENTRATE,Summer Semester,31.333333333333332
STB COFFEE COLD BREW CONCENTRATE,Winter Break,85.0
STB COFFEE DCF PIKE PLACE 5OZ,Fall Semester,14.333333333333334
STB COFFEE DCF PIKE PLACE 5OZ,Spring Semester,13.5
STB COFFEE DCF PIKE PLACE 5OZ,Summer Semester,7.666666666666667
STB COFFEE DCF PIKE PLACE 5OZ,Winter Break,8.5
STB COFFEE PIKE PLACE 5OZ,Fall Semester,31.0
STB COFFEE PIKE PLACE 5OZ,Spring Semester,36.75
STB COFFEE PIKE PLACE 5OZ,Summer Semester,21.0
STB COFFEE PIKE PLACE 5OZ,Winter Break,23.5
STB COFFEE PIKE PLACE 9OZ,Fall Semester,19.0
STB COFFEE PIKE PLACE 9OZ,Spring Semester,15.5
STB COFFEE PIKE PLACE 9OZ,Summer Semester,9.666666666666666
